423971,Ilya Grigorik
422007,Durran Jordan
421663,Scott Chacon
412466,Richard Huang
411985,Ernie Miller
404608,RightScale
400473,Knut Johannes Dahle
400473,T. Alexander Lystad
400153,Kristian Mandrup
386658,Todd A. Fisher
385376,Seamus Abshere
381896,Brian Durand
377540,Kaspar Schiess
376306,Javan Makhmali
370101,Simone Carletti
370044,Ross Bamford
365694,Dr Nic Williams
363705,Paul Dix
363424,Stephan Maka
363255,Andrew White
356482,nextmat (Matt Sanders)
356482,dpiddy (Dan Peterson)
355475,Daniel Nelson
354782,Jonathan Greenberg
353736,Christoph Olszowka
351207,David Loren Parsons
350635,Emiel van de Laar
350180,Rory O'Connell
341307,John Mair (banisterfiend)
338947,Foy Savas
336407,Akira Matsuda
336059,Tuomas Kareinen
332865,Bill Robertson
331237,Jonathan Castello
329846,Andre Lewis
324734,Postmodern
323552,Josh Nichols
321391,Nick Zadrozny
320673,Glenn Rempe
318833,Michael Dvorkin
317418,Jason Ronallo
314033,Loren Segal
313015,Celestino Gomes
311689,Roger Pack
310319,Erik Hollensbe
310232,Andre Kupkosvki
308527,Joshua Hull
307101,Matt Mower
304296,Braintree
304178,Lyle Johnson
301897,Andy Rossmeissl
301724,Benjamin Krause
299413,Peter Berkenbosch
299118,Russell Norris
298124,Rafael Walter
298124,Cassio Marques
298124,Felipe Barreto
298124,Marcos TapajÃ³s
298124,VinÃ­cius Teles
297032,Sam Granieri
296709,Guy van den Berg
296400,Peer Allan
294891,Tom Coleman
294349,Darcy Laycock
293737,Dmitriy Dzema
293384,Marcel de Graaf
293030,Logan Lowell
292652,Dylan Vaughn
292583,Colby Gutierrez-Kraybill
291526,Brian Atkinson
290510,Kieran Topping
290510,Nathan Beyer
290510,Nicolas Braem
290429,John Trupiano
287325,Kornelius Kalnbach
282767,Haruka Yoshihara
279491,Wayne E. Seguin
277409,Matt Armstrong
277332,Sean Schofield
274015,Lucas Carlson
273351,Paul Sadauskas
273129,Chris Kampmeier
271920,Daniel Morrison
269623,James A. Rosen
268888,Justin Ball
267838,Puppet Labs
264874,Aaron Gibralter
262588,David Kellum
261624,Masaomi Hatakeyama
261624,Zeno R.R. Davatz
260704,John-Mason P. Shackelford
259758,Carlos Brando
258172,Corey Johnson
255178,Raecoo Cao
253720,Swanand Pagnis
253470,Quinn Chaffee
252519,Masao Mutoh
252312,Tanaka Akira
252235,Charles Oliver Nutter
251874,Dan Mayer
250474,Marcos Piccinini
249997,Derek Kastner
248715,Satoru Takabayashi
246980,Charles Lowe
246266,Chris Beer
245945,Chad Arimura
245863,TJ Holowaychuk
242683,Ryan Grove
242434,Kohei Kajimoto
238950,David Balatero
237120,Akzhan Abdulin
236870,Shane Emmons
236850,Alex Chaffee
235937,Jr.
235538,Jordan Brough
226901,Shugo Maeda
226465,Scott Barron
225841,Bartosz Blimke
224139,Paul Duncan
224067,Jeff Hodges
223502,Rajan Agaskar
221833,Jonathan Rochkind
221202,Christian Williams
220638,Davis Frank
220347,Ricardo Chimal
220003,Joel Duffin
218104,Nathan Witmer
215780,Jay Fields
213367,Randy Souza
213367,shima
213367,shairon toledo
212402,Jeremy McNevin
212315,Martin Mauch
211779,Corey Ward
210867,Fojas
210850,nov matake
209263,Brian Marick
208421,Sven Schwyn
207934,raindrops hackers
207155,Scott Petersen
206321,Kevin Clark
203910,David Dollar
203770,Mischa Fierer
203133,Pat Nakajima
202893,Thorsten BÃ¶ttger
202338,Markus Barchfeld
202338,Martin Krauskopf
198471,Chad Pytel
196741,Sam Lown
196124,Bret Pettichord
193320,Andre Arko
192961,Peter Gumeson
189480,Nando Vieira
187482,OpenQA
187176,Pete Yandell
186573,JetBrains RubyMine Team
185017,Magnus Holm
183136,Ryan King
180329,Roland Moriz
179548,Adam Meehan
179411,Martyn Loughran
174400,Thomas Leitner
172686,Mike Mangino
172029,Daniel Mendler
170781,jugyo
169718,Daniel Berger
169638,John Barnette
169154,Mike Burns
168512,David Yip
168201,Christopher Maujean
167732,Gregoire Lejeune
166233,Jeff Tucker
163690,Will Leinweber
163606,Anuj Dutta
163542,Peter Haza
163131,Jan Lelis
161828,Alejandro Juarez
160904,Jakub Kuźma
160833,Nick Muerdter
160008,Alex Dunae
159728,Louis T.
159667,Paul Berry
159667,Jai-Gouk Kim
159397,Thomas Sondergaard
159209,Cuong Tran
157882,Yukihiro Matsumoto
157156,Boliver T. Shagnasty
156575,Mark Evans
154872,Corey Donohoe
154706,Zev Blut
153995,Marius Mathiesen
153035,Édouard Brière
151491,EY Cloud Team
151424,Mitchell Hashimoto
151027,Hiroshi
151027,NAKAMURA
149866,Sean Dague
149722,Norman Timmler
149021,Jens Wille
148501,Andrew Stone
147571,Corey Innis
147274,Johannes Holzfuß
146608,Sergio Cambra
144271,Martin Tepper
143909,Brian McCallister
143805,Thiago Morello
143722,Chad Woolley
143693,Guy M. Allard
142288,Ryan Brown
142279,Ken Collins
139468,Joel Moss
138435,Jason Morrison
137578,Theo Hultberg
137396,Noboru Saitou
137396,Eiji Matsumoto
137396,Dave Lee
136308,Nick Sutterer
134346,James Golick
133342,Petrik de Heus
133178,Ben VandenBos
132389,Tom Locke
132023,Victor Costan
131421,Jack Danger Canty
130953,Jeff Kreeftmeijer
129708,Mikel Lindsaar <raasdnil AT gmail.com>
129586,Sean Huber
129205,Andrea Censi
129013,cloudhead
128048,Patrick Ewing
127433,Claudio Bustos
127148,Tony Pitale
126347,Scout Monitoring
124956,Shane Vitarana
124605,Matt Lyon
123336,James Robertson
123314,David Balmain
122132,Harold A. Gimenez
122107,Michael Neumann
122064,The Ruby-GNOME2 Project Team
120904,Sean Soper
120794,Winton Welsh
120326,Zach Dennis
119946,Grant McInnes
119912,Tom Ward
119548,H. Wade Minter
119211,Kevin Rutherford
119146,winebarrel
118714,Jake Scruggs
118126,Carl Youngblood
117962,Kenneth Kalmer
117802,Thrift Developers
117697,Orion Henry
117524,Clemens Kofler
117097,Tim Charper
117097,Enrique Garcia Cota (kikito)
117097,Lars E. Hoeg
116877,Marty Andrews
116065,Jacques Crocker
115306,Karl Varga
114785,Shih-gian Lee
113784,Pieter van de Bruggen
112250,Ben Burkert
112246,Guilhem Vellut
112084,mynyml
111586,Steffen Bartsch
111572,Florian Hanke
110947,Michael Deering
110715,Alex MacCaw
110575,Diego Carrion
110382,Yuichiro MASUI
109918,Jared Pace
108986,Nate Clark
108689,Kyle Maxwell
108685,Luismi Cavallé
107670,Fred Wu
107625,Daniel Lucraft
107367,Matt Kling
107367,Ian Hough
107315,Vladimir Sizikov
107176,Matthew Higgins
106338,Rich Kilmer
106049,John Bender
105827,Myron Marston
105692,Phil Nash
105667,Leon Breedt
105427,Jeff Dean
105416,Ben Klang
104898,Ilya Sabanin
104871,Rackspace Hosting
104834,Context Optional
104834,Rafi Jacoby
104834,Alex Koppel
104522,Vladimir Kolesnikov
104196,Andy Stewart
103881,Chris Baclig
103831,Jason L Perry
103815,Jeff Fisher
103782,Reginald Braithwaite
103598,Matt Freels
103570,Angrez Singh
102855,Ben Bleything and Patrick May
102289,Arto Bendiken
102288,Raimonds Simanovskis
101930,Jose Peleteiro
101758,Luke Bayes
101741,Brian Quinn
101212,Matthew Kocher
100619,Sylvain Joyeux
100562,Adam Salter
100422,Brian Cardarella
100093,Tristan Dunn
100057,Richard Taylor
99531,John Nagro
98627,Contrast
97438,Alexey Petrushin
96179,Bradley Taylor
95800,Daniel Choi
95513,Petyo Ivanov
95419,Trevor Johns
95157,Greg Bell
94875,Charles Mills
94850,Brandon Arbini
94612,Lucas Nussbaum
94595,Douglas F Shearer
94477,Dirkjan Bussink (dbussink)
94477,Dan Kubb (dkubb)
94147,maint: Ben Prew
93726,"Pivotal Labs, Inc."
93238,Marc-André Lafortune
93079,Jordan Sissel
93035,Denis Defreyne
92907,Rhomobile
92706,Tony Arcieri
92569,Nicholas Evans
92356,Matt Conway
92112,Alex Reisner
92097,Mark J. Titorenko
92023,Jeremy Kemper
91931,KUBO Takehiro
91848,Vicent MartÃ­
91760,Andi Schacke
91548,David North
91134,Rails Core
90598,Chris Wanstrath and Pat Eyler
90365,Alexander Semyonov
89606,Opscode
89260,Joe Rafaniello
89260,Murray Steele
89260,Shawn Balestracci
89065,carlosjhr64@gmail.com
88987,Thomas Preymesser
88916,Jens Kraemer
88613,David Masover
88188,George Ogata
86088,Tim Lucas
86031,Daniel Azuma
85975,Matt Zukowski
85974,James Coglan
85946,David James
85916,Uwe Kubosch
85677,Justin Balthrop
85580,Tim Fletcher
85412,Steve England
84132,John-Paul Bader
83931,Natacha PortÃ©
83869,Brandon Mitchell
83850,Stafford Brunk
82841,DesigningPatterns
82835,Matthew Draper
82736,Marcos Tapajos
82706,J. Chris Anderson
82495,Apple Inc. and contributors
82383,Chris Lloyd
82179,Michael van Rooijen
82118,BJ Dierkes
81843,FURUHASHI Sadayuki
81647,Jan Friedrich
81238,Nathan Sutton
81183,John Bintz
81158,Keisuke Minami
81070,J. Edward Dewyea
80630,Emmanuel Oga
80532,Erik Dahlstrand
80222,Andrey Deryabin
80095,David Padilla
80084,Joshua Sierles
79735,Jacob Hammack
79011,"Strobe, Inc."
78938,Simon Chiang
78933,Arya Asemanfar
78861,Samuel Tesla
78814,Steven Gibson
77870,Martin Gamsjaeger (snusnu)
77616,Thomas Reynolds
77406,"Andrey ""A.I."" Sitnik"
76843,Pivotal Labs
76600,HD Moore
74880,RailsJedi
74663,Lance Carlson
74528,spox
74395,Mark Bates
74178,Mike Milner
74178,Andrew France
74162,Matt Wynne
74008,Steven Parkes
73949,Tim Morgan
73770,Michael Kessler
73518,Shane Duan
73245,David Calavera
72467,Rohith Ravi
72460,Les Hill
71398,Michael 'manveru' Fellinger
71363,Martin Emde
71348,Roman Shterenzon
71281,Ryan Sonnek
71009,Guillaume Pierronnet
70828,Gary Tsang
70690,Josep M. Bach
70658,Patrick Hurley
70354,Shane Wolf
69528,Rob Sanheim
69237,Aaron Suggs
69233,David Powers
69089,Philip (flip) Kromer
69020,Eloy Duran
69020,Bernerd Schaefer
68553,Oriol Gual
68467,Jarmo Pertman
68417,John Crepezzi
68364,Anthony Eden
68262,zorio
68151,Stefan Kroes
67916,Ross Hale
67882,Igor Galeta
67677,Paul Campbell
67089,Justin 'Gus' Knowlden
67085,Michael D. Ivey
66404,tcocca
66294,Dizan Vasquez
65977,arton
65366,Mike Williams
65184,Blake Watters
64767,rack-devel
64333,Adrian Mugnolo
63854,Andy Kent
63842,Wilson Bilkovich
63708,Jack Dempsey
63552,Lance Pollard
63550,Yuichi Tateno
63539,Jeremy Wells
63010,Evgeniy Dolzhenko
62891,Hiroshi Ichikawa
62575,Akira FUNAI
62502,Cyril Rohr
62493,Cyril David
62377,Kieran Pilkington
62272,Josep Jaume Rey
62245,Cosmin Radoi
62199,Walter McGinnis
62092,Doug Chasman
61919,Christopher Redinger
61761,Bart ten Brinke
61671,Marian Theisen
61114,Adam Anderson
60992,Blythe Dunham
60720,Gonzalo Garramuno
60711,inc.
60302,Peter Boling
60073,Ryan Carver
59899,John Barker
59875,Ivan Kuchin
59459,Nick Plante
59395,Bruce Williams
59375,Joshua Clayton
59350,Eugene Bolshakov
59345,Frederico Macedo de Assunção
59261,Peter Suschlik
59253,tommy
59234,Manfred Stienstra
59170,Marcin Kulik
59115,Erik Veenstra
59063,Jan Wedekind
58823,Josh Proehl
58823,Sasha Gerrand
57857,mrflip
57679,Patrick Lardin
57520,Mark Van Holstyn
57442,Amazon Web Services
57418,Henning Koch
57326,Tyler Gannon
57311,John Woodell
57301,bokmann
57291,Yoshida Masato
57081,Oleg Khabarov
56971,LLC
56891,Hemant Kumar
56858,Christopher Meiklejohn
56681,Jeff Lindsay
56549,John Firebaugh
56546,Apache Buildr
56201,Mike Breen
56056,Muhammad A. Ali et al
55991,Rick DeNatale
55745,Jonathan Rudenberg
55496,Brian Getting
55452,James Adam
55435,Ben Lavender
55236,Justin Smestad
55148,Jakub Šťastný aka Botanicus
55057,Jeff Pollard
55037,Radiant CMS dev team
54873,Matt Parker
54688,Fabien Franzen
54522,Julian Raschke
54368,Kelly Redding
54363,Jim Benton
54310,Sindre Aarsaether
54293,bmpercy
54064,& David Garamond
53950,Mark Abramov
53554,Aaron Eisenberger
53525,Paweł Wilk
53274,Xelipe
52674,Kirk Haines
52667,Tobias Crawley
52603,Sam Merritt
52488,Adam Sanderson
52359,Bill Eisenhauer
52062,Yaroslav Markin
52051,Jesse Newland
52047,Martin Chase
52004,Luke Antins
51793,Tore Darell
51782,Gaspard Bucher
51578,Tom Wilson
51548,Daniel Sudol
51543,Micah Geisel
51531,Yoichiro Hasebe
51350,Justin Bailey
51150,Jonathan Stott
51130,Jeff Barczewski
51092,Keenan Brock
50784,Keith Rarick
50308,Christian Johansen
50158,Jan Berkel
49954,Chris Griego
49936,Britt Selvitelle
49919,Cyril Mougel
49791,R.W. van 't Veer
49677,Elijah Miller
49598,Sean Cribbs
49482,BehindLogic
49456,Trans
49157,Mathias Stjernstrom
48853,Fernand Galiana
48780,bcurren
48780,jcnetdev
48587,Bryce Howard
48587,Martin Tithonium
48550,Simon Menke
48376,Vasily Reys
48366,Jon Larkowski
48046,Roland Schmitt
48018,Engine Yard
47729,Dmitry Mozzherin
47616,Jeff Patmon
47544,Paper Cavalier
47479,Julik Tarkhanov
47310,Shigeya Suzuki
47310,petrushka
47299,MenTaLguY
46946,McClain Looney
46762,infochimps
46487,Greg Leppert
46483,Angel Pizarro
46476,Scott J. Goldman
46394,Yann Lugrin
46311,Gregor Schmidt
46265,Ben Langfeld
46237,Didier Lafforgue
46226,Steve Schwartz
46127,Lin Jen-Shin (godfat)
46051,Anupam Sengupta
46049,Jeremy Weiskotten
46043,Paul Elliott
46009,Francesc Esplugas
45937,Pusher
45852,Jim Kingdon
45619,Patrick Reagan
45609,Mike Reich
45561,Łukasz Piestrzeniewicz
45491,Gleb Pomykalov
45487,wxRuby development team
45263,Javier Smaldone
45225,Jay Zeschin
45182,Sean Grove
44788,Nick Hogle
44757,Matt Zumwalt
44663,Jason Goecke
44532,Daniel Luz
44412,oleg dashevskii
44191,Suraj N. Kurapati
44028,Peter Jaros
44019,Raphael Simon
43985,Andrea Franz
43849,Alex Vollmer
43836,Marco Ceresa
43807,Miguel Vazquez
43572,Nate Wiger
43361,Luke Redpath
43156,Sean Porter
43134,Felipe Coury
43029,Ross Singer
43021,Sergio Gil
42969,Bodaniel Jeanes
42897,Darsono Sutedja
42857,fast_xs hackers
42734,Phil LaPier
42734,Chad Mazzola
42672,Drew Blas
42505,Brandon Keene
42496,John Pignata
42486,Nicolás Sanguinetti
42481,Deepak Jois
42379,Sam Roberts
42365,James Smith
42320,Caleb Powell
42310,Yossef Mendelssohn
42281,Alexander Shvets
42153,Phillip Toland
41966,David A. Cuadrado
41964,"Brian Ellin (JanRain, Inc)"
41964,Eugene Eric Kim (Blue Oxen Associates)
41898,Andrew Brader
41753,Josh French
41610,Rolf Timmermans
41560,laserlemon
41524,Le1t0
41375,Jacek Becela
41366,_why
41366,John Barton
41366,smtlaissezfaire
41347,arvicco
41257,Nick Gauthier
41246,Gregg Kellogg
41207,Jakub Stastny
40925,Stephen Caudill
40792,Ben Woosley
40715,Michael Bumann
40713,Matt Campbell
40575,Sam Pierson
40571,Jason Toy
40568,Masahiro Tanaka
40471,Jeremy Lecour
39999,Brian landau
39851,BrowserMedia
39846,Glenn Roberts
39839,The Merb Team
39755,Mathias Meyer
39753,John Resig
39753,Chris Thatcher
39706,Phil Misiowiec
39705,Andre Pankratz
39501,Pete Fritchman
39464,Antoine Toulme
39331,David Copeland
39299,Marcos Augusto
38986,Mael Clerambault
38832,Rob McKinnon
38769,PavelTyk
38707,Ross Riley
38707,One Black Bear
38635,Will Drewry
38575,Vivek Pandey
38575,Hirotsugu Asari
38369,Ryan Bigg
38264,Joakim Kolsjö
38194,William Ross
38193,Shopify
38151,The Working Group Inc
38128,Tim Pope
38120,Chris Kowalik
38003,Avdi Grimm
37985,"Kohei Kajimoto,Kingsley Hendrickse"
37938,Jimmi Westerberg
37938,Troels Knak-Nielsen
37834,Joel Chippindale
37817,Stephen Blankenship
37814,Marcus Crafter
37713,George K. Moschovitis
37649,Rick Bradley
37638,Mike Bailey
37600,Tom Stuart
37540,Herryanto Siatono
37381,Nikolai Lugovoi
37224,ujihisa
37165,Brent Rowland
37059,Tim Carey-Smith
36962,Francis Hwang
36885,Nicolas Mérouze
36878,Craig P Jolicoeur
36805,Benjamin Roth
36805,David Ruyer
36800,Matt Sanders
36632,Martin Aumont
36623,Mick Staugaard
36592,David MacMahon
36497,David Haslem
36439,Mark Ryall
36435,Nathaniel Talbott
36247,Goncalo Silva
36118,Carl Mercier
36095,Jesse Storimer
36041,Russ Olsen
35825,Alain Hoang
35775,TJ Vanderpoel
35739,Vladimir Andrijevik
35724,Caius Durling
35540,Leonid Shevtsov
35492,Michael Jackson
35489,Joshua Hawxwell
35420,Sunteya
35336,Kevin Menard
35269,Aslak Hellesoy
35209,Stephen Eley
35105,Jason Roelofs
35092,VMware
35002,Tilo Prütz
34955,Benoit Bénézech
34901,John Leach
34873,sixones
34835,Luigi Montanez
34740,David Stevenson
34699,Zak Mandhro
34687,Michael Klett
34395,Tyler Rick
34367,hexorx
34364,Mathieu Martin
34333,Stephen Sykes
34327,Greg Sterndale
34117,Keith Morrison
34082,James M. Lawrence
34043,Ryan Garver
33794,reddavis
33691,Gordon Thiesfeld
33583,James Stuart
33533,Trevor Turk
33508,Anders Engstrom
33504,Pedro Belo
33499,Michael Fellinger
33351,Joshua Nichols
33335,Torsten Schoenebaum
33249,Joel Duffin Justin Ball
33185,Woody Peterson
33185,Emmanual Gomez
33185,Seth Falcon
33127,Ed Summers
33121,Walter Korman
33120,Mike Gunderloy
33087,François Beausoleil
33077,Dan Pickett
33016,Rhett Sutphin
32984,Stephen Celis
32894,Michael Schubert
32860,Scott Taylor
32837,Lindsay Holmwood
32807,Adam French
32791,Rails I18n Group
32785,Shairon Toledo
32766,Lars Christensen
32718,John Croisant
32662,Eric Anderson
32641,Bruno STEUX
32621,Ryan Dy
32540,Matt Todd
32537,Ben Wyrosdick
32499,Dave Hoover
32401,Christian Werner
32319,Gabriel Handford
32303,Evan Sagge
32293,Jayson Vaughn
32254,Ryan Heimbuch
32241,Sergio Rubio
32193,Gabe Berke-Williams
32191,Adam Cooke
32051,Tom Lea
31927,Mark Percival
31799,Chuck Remes
31778,iain
31762,Justin Kolberg
31741,Andrey Tarantsov
31739,rick
31716,Yury Korolev
31703,Jeff Smick
31686,Colin MacKenzie IV
31652,Louis-Philippe Perron
31641,Adam Stacoviak
31627,Guillaume Luccisano
31584,Neil Wilson
31581,Shin-ichiro OGAWA
31552,Jared Morgan
31502,Michał Łomnicki
31480,remi
31476,Martin Kihlgren
31470,adocca Entertainment AB
31411,Dirk Kelly
31248,Wojciech Wnętrzak
31214,Eric Meyer
31183,danski
31136,Sean Geoghegan
31126,Mike Mondragon
31124,Nic Williams
31117,Kevin Ballard
31040,Tobias Matthies
31012,Kevin Olsen
30972,Kevin Howe
30962,Sergio Gomes
30881,Eugene Pimenov
30836,lamp
30808,Tyler Hunt
30803,Ivan R. Judson
30736,knowtheory
30736,thejohnny
30736,btab
30531,Christian Kruse
30475,Ben Schwarz
30421,Tomasz Mazur
30324,Myles Byrne
30281,Nathan Verni
30279,Graham Hughes
30110,Preston Lee
30067,Jesse Sielaff
30011,Jinzhu Zhang
29986,Jonas Grimfelt
29985,Pattern Park
29922,Nathan Stults
29917,Vladimir Dobriakov
29688,Vassilis Rizopoulos
29642,Adam Wisniewski
29604,C. Jason Harrelson (midas)
29595,Cody Fauser
29581,Matthias Viehweger
29485,The University of Iowa
29485,Research Information Systems
29455,Hannes Wyss
29440,Cardinal Blue
29401,Andrew A. Smith
29316,Adam Rogers
29292,Raffi Krikorian
29243,Tim Dysinger
29196,Brian Landau
29163,Joshua Krall
29066,Simon Harris
29019,Øyvind Kolås
29019,Evan Marin
28994,Paul Ingles
28965,Dave Halliday
28917,Keita Fujii
28917,Ben Cherry
28917,Yoshimasa Niwa
28917,J.P. Cummins
28864,Jeremy McAnally
28852,Timo Rößner
28752,ry dahl
28729,revo
28729,nathany
28694,Jon Leighton
28671,Nat Budin
28651,Oleksiy Kovyrin
28644,Ismael Celis
28616,Chris Kite
28592,Michael Koziarski
28586,Eric Allen
28513,Yoshiki Tsunesada
28459,Stefaan Colman
28388,Recurly
28271,GING - DIT - UPM
28261,Lee Jones
28252,Shay Frendt
28234,Genki Takiuchi
28130,Michael Milner
28081,The Active Network
27982,Guy Decoux
27968,Jon Swope
27948,cho45
27896,Andrea Singh
27892,Stephen Bartholomew
27887,OZAWA Sakuro
27838,The TorqueBox Team
27814,David Smalley
27812,Sean O'Halpin
27810,Burke Libbey
27778,Pratik Naik
27735,Mark Cornick
27719,Thiago Pradi
27682,Dmytro Shteflyuk
27659,Juris Galang
27574,AlexD
27558,mccraig mccraig of the clan mccraig
27550,Sam Pohlenz
27538,Jonathan Weiss
27479,Nate Murray
27475,smecsia
27416,Kevin Sylvestre
27373,Harry Vangberg
27292,Dimitrij Denissenko
27286,Steve Klabnik
27235,Neeraj Singh
27168,Klaas Reineke
27162,James Miller
27150,Dieinzige
27049,Daniel Hahn
27049,hpoydar
26980,Rodrigo Franco
26963,mkristian
26923,Trek Glowacki
26887,Tobias Lütke
26875,buzzware
26863,Ary Borenszweig
26826,Jan Dvorak
26806,Yoji Shidara
26789,Brendan Taylor
26728,Lachie Cox
26684,Kyle Daigle
26680,Ben Hoskings
26643,Evan Phoenix
26637,dreamcat4
26605,Vlad Moskovets
26554,Fred Yates
26554,Kevin Burg
26551,Johannes Wagener
26492,Jeff Wigal
