2004-05-28 0 0 0 0
2004-05-29 0 0 0 0
2004-05-30 0 0 0 0
2004-05-31 0 0 0 0
2004-06-01 0 0 0 0
2004-06-02 0 0 0 0
2004-06-03 0 0 0 0
2004-06-04 0 0 0 0
2004-06-05 0 0 0 0
2004-06-06 0 0 0 0
2004-06-07 0 0 0 0
2004-06-08 0 0 0 0
2004-06-09 0 0 0 0
2004-06-10 0 0 0 0
2004-06-11 0 0 0 0
2004-06-12 0 0 0 0
2004-06-13 0 0 0 0
2004-06-14 0 0 0 0
2004-06-15 0 0 0 0
2004-06-16 0 0 0 0
2004-06-17 0 0 0 0
2004-06-18 0 0 0 0
2004-06-19 0 0 0 0
2004-06-20 0 0 0 0
2004-06-21 0 0 0 0
2004-06-22 0 0 0 0
2004-06-23 0 0 0 0
2004-06-24 0 0 0 0
2004-06-25 0 0 0 0
2004-06-26 0 0 0 0
2004-06-27 0 0 0 0
2004-06-28 0 0 0 0
2004-06-29 0 0 0 0
2004-06-30 0 0 0 0
2004-07-01 0 0 0 0
2004-07-02 0 0 0 0
2004-07-03 0 0 0 0
2004-07-04 0 0 0 0
2004-07-05 0 0 0 0
2004-07-06 0 0 0 0
2004-07-07 0 0 0 0
2004-07-08 0 0 0 0
2004-07-09 0 0 0 0
2004-07-10 0 0 0 0
2004-07-11 0 0 0 0
2004-07-12 0 0 0 0
2004-07-13 0 0 0 0
2004-07-14 0 0 0 0
2004-07-15 0 0 0 0
2004-07-16 0 0 0 0
2004-07-17 0 0 0 0
2004-07-18 0 0 0 0
2004-07-19 0 0 0 0
2004-07-20 0 0 0 0
2004-07-21 0 0 0 0
2004-07-22 0 0 0 0
2004-07-23 0 0 0 0
2004-07-24 0 0 0 0
2004-07-25 0 0 0 0
2004-07-26 0 0 0 0
2004-07-27 0 0 0 0
2004-07-28 0 0 0 0
2004-07-29 0 0 0 0
2004-07-30 0 0 0 0
2004-07-31 0 0 0 0
2004-08-01 0 0 0 0
2004-08-02 0 0 0 0
2004-08-03 0 0 0 0
2004-08-04 0 0 0 0
2004-08-05 0 0 0 0
2004-08-06 0 0 0 0
2004-08-07 0 0 0 0
2004-08-08 0 0 0 0
2004-08-09 0 0 0 0
2004-08-10 0 0 0 0
2004-08-11 0 0 0 0
2004-08-12 0 0 0 0
2004-08-13 0 0 0 0
2004-08-14 0 0 0 0
2004-08-15 0 0 0 0
2004-08-16 0 0 0 0
2004-08-17 0 0 0 0
2004-08-18 0 0 2 2
2004-08-19 0 0 2 2
2004-08-20 0 0 2 2
2004-08-21 0 0 2 2
2004-08-22 0 0 2 2
2004-08-23 0 0 2 2
2004-08-24 0 0 2 2
2004-08-25 0 0 2 2
2004-08-26 0 0 2 2
2004-08-27 0 0 2 2
2004-08-28 0 0 2 2
2004-08-29 0 0 2 2
2004-08-30 0 0 2 2
2004-08-31 0 0 2 2
2004-09-01 0 0 2 2
2004-09-02 0 0 2 2
2004-09-03 0 0 2 2
2004-09-04 0 0 2 2
2004-09-05 0 0 2 2
2004-09-06 0 0 2 2
2004-09-07 0 0 2 2
2004-09-08 0 0 2 2
2004-09-09 0 0 2 2
2004-09-10 0 0 2 2
2004-09-11 0 0 2 2
2004-09-12 0 0 2 2
2004-09-13 0 0 2 2
2004-09-14 0 0 2 2
2004-09-15 1 0 3 4
2004-09-16 1 0 3 4
2004-09-17 4 0 3 7
2004-09-18 4 0 3 7
2004-09-19 4 0 5 9
2004-09-20 5 1 5 11
2004-09-21 5 1 5 11
2004-09-22 5 1 5 11
2004-09-23 6 1 5 12
2004-09-24 6 1 6 13
2004-09-25 6 1 7 14
2004-09-26 7 1 7 15
2004-09-27 9 2 7 18
2004-09-28 9 2 7 18
2004-09-29 9 3 7 19
2004-09-30 11 5 6 22
2004-10-01 14 7 5 26
2004-10-02 14 7 7 28
2004-10-03 14 7 7 28
2004-10-04 14 7 7 28
2004-10-05 14 7 7 28
2004-10-06 15 7 7 29
2004-10-07 17 7 7 31
2004-10-08 18 7 7 32
2004-10-09 18 7 7 32
2004-10-10 18 7 7 32
2004-10-11 18 7 7 32
2004-10-12 18 7 7 32
2004-10-13 18 7 7 32
2004-10-14 19 7 7 33
2004-10-15 19 7 7 33
2004-10-16 19 7 8 34
2004-10-17 19 7 8 34
2004-10-18 19 7 8 34
2004-10-19 19 7 8 34
2004-10-20 21 7 8 36
2004-10-21 21 7 10 38
2004-10-22 21 7 11 39
2004-10-23 21 8 13 42
2004-10-24 22 8 14 44
2004-10-25 22 9 19 50
2004-10-26 22 9 19 50
2004-10-27 23 9 22 54
2004-10-28 23 9 22 54
2004-10-29 25 9 22 56
2004-10-30 25 9 22 56
2004-10-31 25 9 23 57
2004-11-01 25 10 25 60
2004-11-02 26 10 25 61
2004-11-03 27 10 25 62
2004-11-04 28 10 25 63
2004-11-05 29 10 25 64
2004-11-06 29 10 25 64
2004-11-07 29 10 25 64
2004-11-08 30 10 25 65
2004-11-09 30 10 25 65
2004-11-10 30 10 25 65
2004-11-11 30 10 25 65
2004-11-12 31 10 25 66
2004-11-13 31 10 25 66
2004-11-14 31 10 25 66
2004-11-15 31 10 26 67
2004-11-16 31 10 26 67
2004-11-17 32 10 26 68
2004-11-18 34 10 26 70
2004-11-19 35 10 26 71
2004-11-20 35 10 26 71
2004-11-21 35 10 26 71
2004-11-22 35 10 26 71
2004-11-23 35 11 27 73
2004-11-24 35 11 27 73
2004-11-25 36 11 27 74
2004-11-26 36 11 27 74
2004-11-27 36 11 27 74
2004-11-28 37 11 28 76
2004-11-29 38 11 28 77
2004-11-30 38 11 28 77
2004-12-01 40 12 27 79
2004-12-02 40 12 27 79
2004-12-03 40 12 27 79
2004-12-04 40 12 27 79
2004-12-05 40 12 27 79
2004-12-06 40 12 27 79
2004-12-07 40 12 28 80
2004-12-08 40 12 28 80
2004-12-09 41 12 28 81
2004-12-10 41 12 28 81
2004-12-11 41 12 28 81
2004-12-12 42 13 27 82
2004-12-13 43 13 27 83
2004-12-14 43 13 27 83
2004-12-15 43 13 27 83
2004-12-16 43 13 27 83
2004-12-17 43 13 27 83
2004-12-18 43 13 27 83
2004-12-19 44 13 27 84
2004-12-20 46 13 28 87
2004-12-21 46 14 28 88
2004-12-22 46 14 29 89
2004-12-23 46 14 29 89
2004-12-24 46 14 29 89
2004-12-25 46 14 29 89
2004-12-26 46 14 29 89
2004-12-27 46 14 29 89
2004-12-28 46 14 29 89
2004-12-29 47 14 29 90
2004-12-30 48 14 29 91
2004-12-31 48 14 29 91
2005-01-01 48 14 29 91
2005-01-02 48 14 29 91
2005-01-03 48 14 29 91
2005-01-04 49 14 29 92
2005-01-05 49 14 29 92
2005-01-06 50 14 29 93
2005-01-07 51 14 30 95
2005-01-08 51 14 30 95
2005-01-09 51 14 30 95
2005-01-10 51 14 30 95
2005-01-11 52 14 31 97
2005-01-12 52 14 31 97
2005-01-13 53 14 31 98
2005-01-14 53 14 31 98
2005-01-15 53 14 32 99
2005-01-16 54 14 32 100
2005-01-17 54 14 32 100
2005-01-18 54 14 32 100
2005-01-19 55 14 32 101
2005-01-20 55 14 32 101
2005-01-21 55 14 32 101
2005-01-22 55 14 32 101
2005-01-23 55 14 32 101
2005-01-24 55 14 32 101
2005-01-25 55 14 32 101
2005-01-26 56 14 32 102
2005-01-27 56 14 32 102
2005-01-28 56 14 33 103
2005-01-29 56 14 33 103
2005-01-30 56 14 33 103
2005-01-31 56 14 33 103
2005-02-01 56 14 33 103
2005-02-02 56 14 33 103
2005-02-03 56 14 33 103
2005-02-04 57 14 34 105
2005-02-05 57 14 34 105
2005-02-06 57 14 34 105
2005-02-07 58 14 34 106
2005-02-08 63 14 34 111
2005-02-09 66 14 34 114
2005-02-10 68 14 34 116
2005-02-11 68 14 34 116
2005-02-12 69 14 34 117
2005-02-13 71 14 34 119
2005-02-14 71 14 34 119
2005-02-15 73 14 35 122
2005-02-16 75 14 35 124
2005-02-17 76 14 35 125
2005-02-18 76 14 35 125
2005-02-19 76 14 35 125
2005-02-20 77 14 36 127
2005-02-21 79 14 36 129
2005-02-22 79 14 36 129
2005-02-23 80 14 36 130
2005-02-24 80 14 38 132
2005-02-25 80 14 38 132
2005-02-26 80 14 38 132
2005-02-27 80 14 38 132
2005-02-28 80 14 38 132
2005-03-01 80 14 38 132
2005-03-02 80 14 38 132
2005-03-03 80 15 38 133
2005-03-04 81 15 38 134
2005-03-05 81 15 38 134
2005-03-06 82 15 38 135
2005-03-07 82 15 38 135
2005-03-08 82 15 38 135
2005-03-09 83 15 38 136
2005-03-10 84 15 38 137
2005-03-11 84 16 38 138
2005-03-12 84 16 38 138
2005-03-13 84 16 38 138
2005-03-14 84 16 38 138
2005-03-15 85 16 38 139
2005-03-16 85 16 38 139
2005-03-17 86 17 39 142
2005-03-18 86 17 39 142
2005-03-19 87 17 40 144
2005-03-20 87 17 40 144
2005-03-21 88 18 40 146
2005-03-22 88 18 40 146
2005-03-23 88 18 40 146
2005-03-24 88 18 40 146
2005-03-25 90 18 40 148
2005-03-26 92 18 43 153
2005-03-27 93 18 43 154
2005-03-28 93 18 43 154
2005-03-29 93 18 43 154
2005-03-30 94 18 43 155
2005-03-31 94 18 43 155
2005-04-01 94 18 43 155
2005-04-02 94 18 43 155
2005-04-03 94 18 43 155
2005-04-04 94 18 43 155
2005-04-05 95 18 43 156
2005-04-06 95 18 43 156
2005-04-07 96 18 43 157
2005-04-08 97 18 43 158
2005-04-09 99 18 44 161
2005-04-10 100 18 45 163
2005-04-11 100 18 46 164
2005-04-12 100 18 46 164
2005-04-13 101 18 46 165
2005-04-14 103 18 46 167
2005-04-15 104 19 46 169
2005-04-16 104 19 46 169
2005-04-17 106 19 46 171
2005-04-18 107 19 46 172
2005-04-19 109 19 48 176
2005-04-20 109 19 49 177
2005-04-21 109 19 49 177
2005-04-22 109 19 49 177
2005-04-23 109 19 49 177
2005-04-24 109 19 49 177
2005-04-25 109 19 49 177
2005-04-26 109 19 50 178
2005-04-27 109 19 51 179
2005-04-28 109 19 51 179
2005-04-29 111 19 52 182
2005-04-30 111 19 52 182
2005-05-01 111 19 52 182
2005-05-02 111 20 52 183
2005-05-03 111 20 52 183
2005-05-04 111 20 52 183
2005-05-05 111 20 52 183
2005-05-06 111 20 52 183
2005-05-07 111 20 52 183
2005-05-08 111 20 53 184
2005-05-09 111 20 53 184
2005-05-10 111 20 53 184
2005-05-11 112 20 53 185
2005-05-12 112 20 53 185
2005-05-13 112 20 53 185
2005-05-14 112 20 53 185
2005-05-15 114 20 53 187
2005-05-16 114 20 53 187
2005-05-17 114 20 53 187
2005-05-18 114 20 53 187
2005-05-19 115 20 53 188
2005-05-20 115 20 53 188
2005-05-21 117 20 53 190
2005-05-22 117 20 53 190
2005-05-23 117 20 53 190
2005-05-24 118 20 53 191
2005-05-25 118 20 53 191
2005-05-26 118 20 53 191
2005-05-27 118 20 53 191
2005-05-28 118 20 53 191
2005-05-29 118 20 53 191
2005-05-30 118 20 53 191
2005-05-31 118 20 53 191
2005-06-01 118 21 54 193
2005-06-02 119 21 54 194
2005-06-03 119 22 55 196
2005-06-04 120 22 57 199
2005-06-05 121 22 57 200
2005-06-06 122 23 56 201
2005-06-07 124 23 56 203
2005-06-08 127 24 56 207
2005-06-09 128 24 56 208
2005-06-10 128 24 57 209
2005-06-11 129 25 56 210
2005-06-12 131 26 56 213
2005-06-13 131 26 56 213
2005-06-14 132 27 55 214
2005-06-15 133 27 55 215
2005-06-16 133 27 55 215
2005-06-17 135 27 56 218
2005-06-18 135 27 57 219
2005-06-19 136 27 57 220
2005-06-20 136 27 57 220
2005-06-21 136 27 57 220
2005-06-22 136 27 57 220
2005-06-23 136 27 57 220
2005-06-24 137 27 57 221
2005-06-25 137 27 57 221
2005-06-26 137 27 57 221
2005-06-27 137 27 58 222
2005-06-28 138 27 58 223
2005-06-29 138 27 58 223
2005-06-30 138 27 58 223
2005-07-01 138 27 58 223
2005-07-02 138 27 58 223
2005-07-03 140 27 58 225
2005-07-04 141 27 58 226
2005-07-05 141 27 58 226
2005-07-06 141 27 58 226
2005-07-07 142 27 59 228
2005-07-08 142 27 59 228
2005-07-09 142 27 59 228
2005-07-10 143 27 59 229
2005-07-11 143 27 59 229
2005-07-12 143 27 59 229
2005-07-13 143 27 60 230
2005-07-14 143 27 60 230
2005-07-15 143 27 60 230
2005-07-16 143 27 60 230
2005-07-17 144 27 60 231
2005-07-18 146 27 61 234
2005-07-19 146 27 61 234
2005-07-20 147 27 61 235
2005-07-21 147 27 61 235
2005-07-22 147 27 61 235
2005-07-23 147 27 61 235
2005-07-24 147 27 62 236
2005-07-25 148 27 65 240
2005-07-26 148 27 65 240
2005-07-27 148 27 65 240
2005-07-28 148 27 66 241
2005-07-29 149 27 66 242
2005-07-30 149 27 67 243
2005-07-31 149 27 67 243
2005-08-01 150 27 70 247
2005-08-02 150 27 70 247
2005-08-03 150 27 71 248
2005-08-04 150 27 73 250
2005-08-05 150 27 73 250
2005-08-06 151 27 74 252
2005-08-07 151 27 75 253
2005-08-08 151 27 75 253
2005-08-09 153 27 75 255
2005-08-10 154 27 75 256
2005-08-11 155 28 76 259
2005-08-12 156 28 77 261
2005-08-13 156 29 77 262
2005-08-14 157 29 77 263
2005-08-15 157 29 77 263
2005-08-16 157 29 77 263
2005-08-17 158 29 78 265
2005-08-18 159 29 78 266
2005-08-19 159 29 78 266
2005-08-20 159 29 78 266
2005-08-21 159 29 78 266
2005-08-22 160 30 78 268
2005-08-23 160 30 78 268
2005-08-24 160 30 78 268
2005-08-25 162 30 78 270
2005-08-26 162 30 78 270
2005-08-27 162 30 78 270
2005-08-28 162 31 79 272
2005-08-29 163 32 79 274
2005-08-30 167 32 79 278
2005-08-31 167 32 80 279
2005-09-01 169 32 80 281
2005-09-02 169 32 81 282
2005-09-03 170 32 81 283
2005-09-04 170 32 81 283
2005-09-05 171 32 81 284
2005-09-06 172 32 81 285
2005-09-07 172 32 82 286
2005-09-08 173 32 82 287
2005-09-09 174 33 81 288
2005-09-10 174 33 81 288
2005-09-11 176 33 81 290
2005-09-12 176 33 82 291
2005-09-13 176 33 83 292
2005-09-14 176 33 83 292
2005-09-15 177 33 84 294
2005-09-16 177 33 84 294
2005-09-17 177 33 85 295
2005-09-18 177 34 87 298
2005-09-19 177 34 87 298
2005-09-20 177 34 87 298
2005-09-21 177 34 87 298
2005-09-22 177 34 87 298
2005-09-23 177 34 87 298
2005-09-24 177 34 87 298
2005-09-25 177 34 87 298
2005-09-26 178 34 87 299
2005-09-27 178 34 87 299
2005-09-28 178 34 87 299
2005-09-29 178 35 88 301
2005-09-30 179 36 87 302
2005-10-01 180 37 87 304
2005-10-02 180 37 89 306
2005-10-03 180 38 89 307
2005-10-04 180 38 89 307
2005-10-05 180 39 89 308
2005-10-06 181 40 88 309
2005-10-07 181 40 88 309
2005-10-08 181 40 88 309
2005-10-09 181 40 88 309
2005-10-10 182 40 88 310
2005-10-11 182 40 88 310
2005-10-12 183 40 88 311
2005-10-13 185 40 90 315
2005-10-14 186 40 90 316
2005-10-15 186 40 91 317
2005-10-16 186 40 91 317
2005-10-17 187 40 93 320
2005-10-18 189 41 93 323
2005-10-19 190 42 94 326
2005-10-20 190 42 94 326
2005-10-21 190 42 95 327
2005-10-22 191 42 95 328
2005-10-23 192 43 97 332
2005-10-24 192 43 97 332
2005-10-25 192 44 98 334
2005-10-26 192 44 98 334
2005-10-27 192 44 99 335
2005-10-28 192 44 101 337
2005-10-29 192 44 101 337
2005-10-30 192 44 101 337
2005-10-31 192 44 102 338
2005-11-01 193 45 102 340
2005-11-02 193 45 103 341
2005-11-03 193 45 105 343
2005-11-04 193 45 105 343
2005-11-05 194 45 105 344
2005-11-06 195 45 105 345
2005-11-07 196 45 105 346
2005-11-08 196 45 106 347
2005-11-09 197 45 109 351
2005-11-10 197 45 110 352
2005-11-11 197 45 110 352
2005-11-12 197 45 110 352
2005-11-13 197 46 110 353
2005-11-14 197 46 111 354
2005-11-15 198 46 113 357
2005-11-16 198 46 113 357
2005-11-17 198 47 113 358
2005-11-18 199 49 113 361
2005-11-19 199 50 114 363
2005-11-20 199 51 115 365
2005-11-21 199 51 115 365
2005-11-22 199 53 115 367
2005-11-23 199 53 116 368
2005-11-24 199 53 116 368
2005-11-25 200 53 116 369
2005-11-26 201 53 117 371
2005-11-27 201 53 118 372
2005-11-28 201 53 118 372
2005-11-29 202 53 118 373
2005-11-30 202 53 121 376
2005-12-01 202 53 121 376
2005-12-02 203 53 122 378
2005-12-03 203 53 122 378
2005-12-04 203 53 122 378
2005-12-05 203 53 122 378
2005-12-06 203 53 124 380
2005-12-07 205 53 126 384
2005-12-08 205 53 126 384
2005-12-09 205 53 128 386
2005-12-10 205 53 128 386
2005-12-11 205 53 128 386
2005-12-12 207 53 129 389
2005-12-13 207 53 129 389
2005-12-14 207 53 129 389
2005-12-15 208 53 129 390
2005-12-16 208 53 129 390
2005-12-17 209 53 129 391
2005-12-18 209 53 129 391
2005-12-19 210 53 130 393
2005-12-20 210 53 131 394
2005-12-21 210 53 131 394
2005-12-22 210 53 132 395
2005-12-23 210 53 132 395
2005-12-24 210 53 132 395
2005-12-25 210 53 132 395
2005-12-26 210 53 132 395
2005-12-27 210 53 132 395
2005-12-28 210 53 132 395
2005-12-29 211 53 134 398
2005-12-30 212 53 134 399
2005-12-31 212 53 134 399
2006-01-01 212 53 134 399
2006-01-02 213 54 133 400
2006-01-03 214 55 133 402
2006-01-04 215 55 133 403
2006-01-05 216 55 133 404
2006-01-06 216 55 133 404
2006-01-07 216 55 133 404
2006-01-08 217 56 133 406
2006-01-09 217 56 134 407
2006-01-10 218 56 134 408
2006-01-11 220 57 134 411
2006-01-12 220 57 134 411
2006-01-13 220 57 134 411
2006-01-14 220 57 135 412
2006-01-15 220 57 137 414
2006-01-16 220 57 138 415
2006-01-17 220 59 141 420
2006-01-18 222 59 141 422
2006-01-19 222 59 142 423
2006-01-20 222 60 142 424
2006-01-21 222 61 142 425
2006-01-22 222 61 142 425
2006-01-23 222 61 143 426
2006-01-24 222 62 145 429
2006-01-25 222 62 145 429
2006-01-26 223 62 145 430
2006-01-27 223 62 147 432
2006-01-28 224 62 148 434
2006-01-29 224 62 148 434
2006-01-30 224 62 148 434
2006-01-31 225 63 149 437
2006-02-01 225 63 150 438
2006-02-02 226 63 150 439
2006-02-03 226 63 150 439
2006-02-04 226 63 150 439
2006-02-05 227 63 151 441
2006-02-06 227 63 151 441
2006-02-07 227 63 151 441
2006-02-08 227 63 152 442
2006-02-09 227 63 152 442
2006-02-10 227 63 152 442
2006-02-11 227 63 152 442
2006-02-12 228 63 154 445
2006-02-13 228 64 154 446
2006-02-14 228 64 154 446
2006-02-15 229 65 154 448
2006-02-16 229 65 154 448
2006-02-17 229 65 154 448
2006-02-18 229 65 154 448
2006-02-19 230 65 154 449
2006-02-20 230 65 156 451
2006-02-21 234 65 156 455
2006-02-22 235 65 156 456
2006-02-23 235 66 156 457
2006-02-24 236 66 156 458
2006-02-25 238 67 156 461
2006-02-26 239 67 156 462
2006-02-27 239 67 156 462
2006-02-28 239 67 158 464
2006-03-01 239 67 158 464
2006-03-02 239 67 158 464
2006-03-03 240 67 158 465
2006-03-04 240 67 158 465
2006-03-05 240 67 158 465
2006-03-06 240 68 161 469
2006-03-07 240 68 161 469
2006-03-08 240 68 161 469
2006-03-09 240 68 162 470
2006-03-10 240 68 162 470
2006-03-11 240 68 162 470
2006-03-12 240 68 163 471
2006-03-13 241 68 164 473
2006-03-14 242 68 165 475
2006-03-15 242 68 165 475
2006-03-16 242 68 166 476
2006-03-17 242 68 166 476
2006-03-18 242 69 166 477
2006-03-19 242 69 166 477
2006-03-20 242 69 166 477
2006-03-21 242 69 167 478
2006-03-22 243 69 168 480
2006-03-23 243 69 171 483
2006-03-24 245 69 172 486
2006-03-25 246 69 172 487
2006-03-26 246 70 172 488
2006-03-27 246 70 173 489
2006-03-28 246 70 174 490
2006-03-29 247 70 174 491
2006-03-30 247 70 175 492
2006-03-31 247 70 175 492
2006-04-01 247 70 175 492
2006-04-02 247 70 175 492
2006-04-03 247 70 175 492
2006-04-04 247 70 175 492
2006-04-05 249 71 174 494
2006-04-06 250 71 175 496
2006-04-07 251 72 174 497
2006-04-08 251 73 174 498
2006-04-09 251 73 178 502
2006-04-10 251 74 178 503
2006-04-11 252 74 179 505
2006-04-12 252 74 180 506
2006-04-13 254 74 183 511
2006-04-14 254 75 183 512
2006-04-15 255 75 183 513
2006-04-16 258 75 185 518
2006-04-17 258 75 186 519
2006-04-18 258 75 190 523
2006-04-19 258 75 190 523
2006-04-20 259 75 191 525
2006-04-21 259 75 191 525
2006-04-22 259 75 192 526
2006-04-23 261 75 196 532
2006-04-24 263 75 198 536
2006-04-25 263 75 201 539
2006-04-26 263 75 201 539
2006-04-27 263 75 202 540
2006-04-28 264 75 204 543
2006-04-29 264 75 204 543
2006-04-30 265 76 203 544
2006-05-01 266 76 203 545
2006-05-02 266 76 203 545
2006-05-03 266 76 203 545
2006-05-04 267 76 203 546
2006-05-05 267 76 203 546
2006-05-06 267 76 203 546
2006-05-07 268 76 204 548
2006-05-08 268 76 205 549
2006-05-09 268 76 205 549
2006-05-10 268 77 205 550
2006-05-11 269 77 206 552
2006-05-12 269 79 206 554
2006-05-13 269 79 207 555
2006-05-14 269 79 207 555
2006-05-15 269 79 207 555
2006-05-16 269 79 208 556
2006-05-17 270 79 208 557
2006-05-18 270 79 208 557
2006-05-19 270 79 208 557
2006-05-20 270 79 208 557
2006-05-21 271 79 208 558
2006-05-22 271 79 209 559
2006-05-23 272 79 209 560
2006-05-24 273 79 209 561
2006-05-25 274 79 210 563
2006-05-26 275 79 210 564
2006-05-27 275 80 210 565
2006-05-28 275 80 210 565
2006-05-29 276 80 210 566
2006-05-30 278 81 211 570
2006-05-31 278 81 211 570
2006-06-01 278 81 212 571
2006-06-02 278 81 212 571
2006-06-03 279 81 212 572
2006-06-04 279 81 212 572
2006-06-05 280 82 211 573
2006-06-06 281 82 213 576
2006-06-07 281 83 213 577
2006-06-08 282 83 213 578
2006-06-09 283 83 213 579
2006-06-10 283 85 214 582
2006-06-11 283 85 214 582
2006-06-12 283 85 216 584
2006-06-13 283 85 218 586
2006-06-14 284 85 218 587
2006-06-15 285 85 218 588
2006-06-16 285 86 219 590
2006-06-17 285 86 219 590
2006-06-18 285 86 219 590
2006-06-19 285 86 220 591
2006-06-20 286 86 220 592
2006-06-21 287 86 221 594
2006-06-22 287 86 221 594
2006-06-23 287 86 221 594
2006-06-24 287 86 221 594
2006-06-25 287 86 222 595
2006-06-26 287 86 223 596
2006-06-27 288 86 225 599
2006-06-28 288 87 226 601
2006-06-29 288 87 226 601
2006-06-30 291 89 224 604
2006-07-01 292 89 225 606
2006-07-02 292 89 225 606
2006-07-03 292 89 226 607
2006-07-04 292 89 226 607
2006-07-05 293 91 225 609
2006-07-06 295 91 225 611
2006-07-07 296 92 225 613
2006-07-08 296 92 225 613
2006-07-09 298 92 225 615
2006-07-10 299 92 225 616
2006-07-11 303 93 227 623
2006-07-12 305 94 227 626
2006-07-13 306 95 229 630
2006-07-14 307 95 231 633
2006-07-15 308 95 232 635
2006-07-16 311 96 231 638
2006-07-17 312 96 231 639
2006-07-18 312 96 232 640
2006-07-19 314 96 234 644
2006-07-20 315 96 237 648
2006-07-21 316 97 237 650
2006-07-22 316 98 237 651
2006-07-23 318 98 237 653
2006-07-24 319 98 237 654
2006-07-25 320 98 238 656
2006-07-26 320 98 239 657
2006-07-27 320 98 240 658
2006-07-28 323 98 242 663
2006-07-29 323 98 242 663
2006-07-30 324 98 242 664
2006-07-31 324 98 243 665
2006-08-01 327 101 244 672
2006-08-02 328 101 247 676
2006-08-03 328 101 247 676
2006-08-04 328 101 248 677
2006-08-05 331 101 249 681
2006-08-06 332 101 250 683
2006-08-07 334 101 250 685
2006-08-08 336 101 250 687
2006-08-09 338 101 251 690
2006-08-10 339 102 252 693
2006-08-11 339 102 253 694
2006-08-12 339 102 253 694
2006-08-13 344 103 252 699
2006-08-14 344 103 253 700
2006-08-15 344 104 255 703
2006-08-16 346 104 255 705
2006-08-17 346 104 257 707
2006-08-18 346 104 257 707
2006-08-19 346 104 257 707
2006-08-20 346 104 257 707
2006-08-21 346 104 257 707
2006-08-22 349 105 258 712
2006-08-23 349 105 259 713
2006-08-24 351 106 258 715
2006-08-25 351 107 258 716
2006-08-26 351 107 258 716
2006-08-27 352 107 258 717
2006-08-28 352 107 258 717
2006-08-29 353 107 258 718
2006-08-30 354 107 258 719
2006-08-31 354 107 260 721
2006-09-01 355 107 261 723
2006-09-02 355 107 262 724
2006-09-03 355 107 266 728
2006-09-04 356 107 266 729
2006-09-05 357 107 267 731
2006-09-06 358 109 267 734
2006-09-07 359 109 269 737
2006-09-08 359 109 272 740
2006-09-09 359 109 272 740
2006-09-10 361 109 272 742
2006-09-11 362 109 273 744
2006-09-12 363 109 274 746
2006-09-13 364 109 276 749
2006-09-14 365 109 277 751
2006-09-15 366 109 277 752
2006-09-16 367 109 277 753
2006-09-17 368 110 278 756
2006-09-18 370 110 281 761
2006-09-19 371 111 282 764
2006-09-20 371 112 284 767
2006-09-21 371 112 286 769
2006-09-22 371 113 288 772
2006-09-23 371 113 288 772
2006-09-24 371 113 289 773
2006-09-25 373 113 290 776
2006-09-26 373 113 290 776
2006-09-27 374 113 291 778
2006-09-28 374 113 293 780
2006-09-29 374 113 294 781
2006-09-30 374 113 294 781
2006-10-01 374 113 294 781
2006-10-02 374 113 295 782
